frame,price,supplier
016-307-479,3.16,universal
020-100-001,2.06,universal
020-167-001,1.92,universal
020-282-001,1.74,universal
020-383-001,1.74,universal
020-481-001,2.06,universal
020-483-001,2.06,universal
020-485-001,2.06,universal
021-479-001,2.8000000000000003,universal
021-483-001,2.8000000000000003,universal
022-500,8.6,universal
022-600,8.6,universal
022-700,8.6,universal
022-800,8.6,universal
024-500,4.7,universal
024-600,4.7,universal
024-700,4.7,universal
024-800,4.7,universal
026-500,3.74,universal
026-600,3.74,universal
026-700,3.74,universal
026-800,3.74,universal
028-500,2.7,universal
028-600,2.7,universal
028-700,2.7,universal
028-800,2.7,universal
030-500,7.0,universal
030-600,7.0,universal
030-700,7.0,universal
031-500,5.46,universal
031-600,5.46,universal
031-700,5.46,universal
032-500,4.18,universal
032-600,4.18,universal
032-700,4.18,universal
033-100-001,3.06,universal
033-167-001,3.06,universal
033-282-001,2.68,universal
033-383-001,2.68,universal
033-485-001,3.06,universal
033-486-001,3.06,universal
033-487-001,3.06,universal
033-500,3.12,universal
033-600,3.12,universal
033-700,3.12,universal
040-100,6.44,universal
040-120,6.44,universal
040-121,6.44,universal
041-100,5.96,universal
041-120,5.96,universal
041-121,5.96,universal
042-100,9.28,universal
042-120,9.28,universal
042-121,9.28,universal
043-100,7.5600000000000005,universal
043-120,7.5600000000000005,universal
043-121,7.5600000000000005,universal
050-120,3.22,universal
050-121,3.22,universal
050-122,3.22,universal
050-123,3.22,universal
051-120,5.38,universal
051-121,5.38,universal
051-122,5.38,universal
051-123,5.38,universal
053-120,8.84,universal
053-121,8.84,universal
053-122,8.84,universal
053-123,8.84,universal
054-120,7.22,universal
054-122,7.22,universal
054-123,7.22,universal
058-3436,18.0,universal
058-3438,18.0,universal
082-107,10.12,universal
082-108,10.12,universal
082-117,7.82,universal
082-118,7.82,universal
082-217,7.52,universal
082-218,7.52,universal
100-3467,2.22,universal
1019-9137,5.44,universal
104-100,7.5,universal
1041-9169,6.5600000000000005,universal
1041-9170,6.5600000000000005,universal
1041-9172,6.5600000000000005,universal
104-200,7.5,universal
1042-9169,10.18,universal
1042-9170,10.18,universal
1042-9171,10.18,universal
1042-9172,10.18,universal
1046-9187,15.540000000000001,universal
1046-9188,15.540000000000001,universal
1047-9186,8.86,universal
1047-9187,9.620000000000001,universal
1047-9188,9.620000000000001,universal
1048-9186,6.0200000000000005,universal
1048-9188,6.640000000000001,universal
105-100,13.82,universal
105-200,13.82,universal
106-100,12.24,universal
106-200,12.24,universal
130-6004,4.16,universal
130-6006,4.16,universal
130-6007,4.16,universal
130-6008,4.16,universal
130-6009,4.16,universal
130-6017,4.16,universal
199-0343,3.94,universal
200-151R,2.1,universal
200-152R,1.74,universal
201-001R,7.36,universal
201-003R,3.42,universal
201-003RW,3.42,universal
201-004R,2.7800000000000002,universal
201-004RW,2.7800000000000002,universal
201-083,2.38,universal
201-110R,1.48,universal
201-110RG,1.48,universal
201-110RM,1.48,universal
201-110RW,1.48,universal
201-115,6.58,universal
201-201R,2.06,universal
201-268,6.08,universal
201-301R,2.84,universal
201-355R,2.16,universal
201-355RG,2.16,universal
201-355RM,2.16,universal
201-355RW,2.16,universal
201-360R,3.48,universal
201-361R,2.74,universal
201-362R,1.94,universal
201-364R,3.02,universal
201-365R,1.96,universal
201-365RG,1.96,universal
201-365RM,1.96,universal
201-365RW,1.96,universal
201-366R,1.56,universal
201-366RG,1.56,universal
201-366RM,1.56,universal
201-366RW,1.56,universal
201-408R,3.04,universal
201-410R,2.36,universal
201-417R,2.5,universal
201-419R,2.6,universal
201-421R,2.0,universal
201-421RG,2.0,universal
201-421RM,2.0,universal
201-421RW,2.0,universal
201-422R,3.9,universal
201-422RG,3.9,universal
201-422RM,3.9,universal
201-422RW,3.9,universal
201-423R,3.7,universal
201-423RW,3.7,universal
201-611,5.54,universal
201-624R,3.86,universal
201-912,13.96,universal
201-917,4.32,universal
202-004,4.32,universal
202-243-500,4.38,universal
202-342-000,4.38,universal
203-111,10.18,universal
203-246-000,4.48,universal
203-260,7.24,universal
203-261,7.24,universal
203-323,5.58,universal
203-324,3.64,universal
203-424,3.72,universal
203-426,2.06,universal
203-503,6.54,universal
203-511,6.54,universal
203-512,6.54,universal
206552A,4.5600000000000005,universal
206821A,4.0,universal
206822A,4.0,universal
208-021,2.16,universal
208-082,1.96,universal
208-653,5.68,universal
208-733,2.7,universal
208-737,2.64,universal
208-738,2.64,universal
208-800,2.38,universal
208-803,2.38,universal
208-832,4.68,universal
214-757-200,1.84,universal
214-760-800,1.84,universal
214-774-000,2.06,universal
230-6007,4.94,universal
230-6008,4.94,universal
230-6009,4.94,universal
230-6010,4.94,universal
230-6013,4.94,universal
231-6007,7.24,universal
231-6008,7.24,universal
231-6009,7.24,universal
231-6010,7.24,universal
231-6013,7.24,universal
301-167-001,1.76,universal
311402A,4.66,universal
311602A,11.4,universal
311702A,6.46,universal
311704A,5.94,universal
311903A,6.3,universal
322406A,10.74,universal
325-4208,4.68,universal
325-4211,4.68,universal
326-4207,4.68,universal
326-4208,4.68,universal
326-4211,4.68,universal
327-4207,7.8,universal
327-4208,7.8,universal
327-4209,7.8,universal
327-4210,7.8,universal
327-4211,7.8,universal
328-4208,13.620000000000001,universal
328-4209,13.620000000000001,universal
330-4307,4.84,universal
330-4308,4.84,universal
330-4309,4.84,universal
330-4310,4.84,universal
330-4311,4.84,universal
330-4312,4.84,universal
331-4309,8.040000000000001,universal
331-4310,8.040000000000001,universal
331-4311,8.040000000000001,universal
332-4307,14.120000000000001,universal
332-4308,14.120000000000001,universal
332-4309,14.120000000000001,universal
332-4311,14.120000000000001,universal
333-3436,5.72,universal
333-3438,5.72,universal
333-3439,5.72,universal
334-3436,7.44,universal
334-3438,7.44,universal
334-3439,7.44,universal
335-3436,10.76,universal
335-3438,10.76,universal
335-3439,10.76,universal
340-1202,3.3200000000000003,universal
340-1206,3.3200000000000003,universal
340-1209,3.3200000000000003,universal
340-1210,3.3200000000000003,universal
341-1200,5.08,universal
341-1201,5.08,universal
341-1202,5.08,universal
341-1203,5.08,universal
341-1204,5.08,universal
342-1200,8.2,universal
342-1201,8.2,universal
342-1203,8.2,universal
346-3400,4.48,universal
346-3402,4.48,universal
346-3404,4.48,universal
347-3404,6.4,universal
349904A,4.74,universal
350004A,2.96,universal
350105A,5.44,universal
351-002-492,9.94,universal
352-3450,5.84,universal
352-3451,5.84,universal
352-3452,5.84,universal
352-3453,5.84,universal
353-3451,8.22,universal
354-3451,10.92,universal
355-2112,9.56,universal
360-2107,4.9,universal
360-2108,4.9,universal
361-2108,7.04,universal
363-2108,11.52,universal
383-775-000,3.52,universal
415-2107,2.22,universal
416-2107,2.88,universal
416-2108,2.88,universal
416-2110,2.88,universal
417-2107,5.12,universal
417-2108,5.12,universal
417-2110,5.12,universal
418-2108,7.9,universal
418-2110,7.9,universal
420-2000,7.94,universal
420-2001,7.94,universal
420-2002,7.94,universal
420-2003,7.94,universal
420-2004,7.94,universal
420-3000,14.68,universal
420-3001,14.68,universal
420-3002,14.68,universal
420-3003,14.68,universal
420-3004,14.68,universal
430-6013,5.2,universal
430-6014,5.2,universal
430-6015,5.2,universal
430-6016,5.2,universal
5095-1948,5.12,universal
5095-2290,5.12,universal
510-107,3.0,universal
510-108,3.0,universal
510-110,2.72,universal
510-111,2.72,universal
510-770,7.44,universal
511-570,3.94,universal
511-770,3.94,universal
514-4340,3.8000000000000003,universal
514-4341,3.8000000000000003,universal
514-4343,3.8000000000000003,universal
5196-2139,8.26,universal
5196-2426,8.26,universal
519-770,3.3200000000000003,universal
519-880,3.6,universal
520-880,3.88,universal
521-4340,6.1000000000000005,universal
521-4341,6.1000000000000005,universal
521-4343,6.1000000000000005,universal
5283-2139,4.5,universal
5283-2426,4.5,universal
5284-2139,13.22,universal
5286-2139,4.82,universal
5286-2426,4.82,universal
5288-2139,4.64,universal
530-6004,4.08,universal
530-6005,4.08,universal
530-6010,4.08,universal
530-6011,4.08,universal
531-6004,6.76,universal
531-6005,6.76,universal
531-6010,6.76,universal
531-6011,6.76,universal
5611-2139,12.8,universal
5611-2810,11.66,universal
5611-2811,11.66,universal
5682-2139,8.14,universal
5682-2810,7.32,universal
630-6006,4.94,universal
630-6007,4.94,universal
630-6008,4.94,universal
630-6010,4.94,universal
631-6006,7.24,universal
631-6007,7.24,universal
631-6008,7.24,universal
631-6010,7.24,universal
632-6006,11.02,universal
632-6007,11.02,universal
632-6008,11.02,universal
632-6010,11.02,universal
643-220-024,1.36,universal
650403F,10.86,universal
700-002-361,5.96,universal
730-6007,5.58,universal
730-6008,5.58,universal
730-6009,5.58,universal
730-6013,5.58,universal
731-6007,8.24,universal
731-6008,8.24,universal
731-6009,8.24,universal
731-6013,8.24,universal
869-9016,12.14,universal
870-9013,7.24,universal
870-9014,7.24,universal
870-9015,7.24,universal
871-9013,4.14,universal
871-9014,4.14,universal
871-9015,4.16,universal
871-9016,4.16,universal
871-9017,4.16,universal
872-9013,6.0600000000000005,universal
872-9014,6.0600000000000005,universal
872-9015,6.0600000000000005,universal
872-9017,6.0600000000000005,universal
876-9015,18.400000000000002,universal
876-9016,18.400000000000002,universal
876-9017,18.400000000000002,universal
877-9017,10.02,universal
908-9107,10.76,universal
908-9108,12.5,universal
914-9047,5.0,universal
915-9047,8.72,universal
915-9048,8.72,universal
915-9111,10.06,universal
931-9065,6.86,universal
931-9066,6.86,universal
931-9067,6.48,universal
931-9068,8.08,universal
931-9069,8.08,universal
932-9068,15.64,universal
932-9069,16.080000000000002,universal
952-383-016,2.4,universal
987-4401,7.98,universal
997432F,17.68,universal
A1411,3.22,universal
A1611,7.86,universal
A2211,7.46,universal
A2215,5.78,universal
A2219,6.86,universal
A4741,6.86,universal
B109-21,6.0,universal
B109-7876,6.28,universal
B1910,1.86,universal
B2210,3.18,universal
B2217,3.3200000000000003,universal
B2218,3.3200000000000003,universal
B2570,4.2,universal
B2580,4.2,universal
B3010,3.06,universal
B3570,5.38,universal
B3580,5.38,universal
B3740,2.8000000000000003,universal
B3741,2.8000000000000003,universal
B3743,2.64,universal
B420,4.34,universal
B422,4.34,universal
B424,4.34,universal
B507,2.58,universal
B508,2.58,universal
B517,4.0,universal
B518,4.0,universal
B520,2.48,universal
B522,2.48,universal
B524,2.48,universal
B607,2.58,universal
B608,2.58,universal
B617,4.0,universal
B618,4.0,universal
B707,2.58,universal
B708,2.58,universal
B717,4.0,universal
B718,4.0,universal
B7112,2.42,universal
B7113,5.66,universal
B715,5.12,universal
B7218,2.5,universal
B7228,3.68,universal
B7238,3.52,universal
B7248,5.82,universal
B7258,8.78,universal
B7512,6.4,universal
B7513,6.4,universal
B7514,4.6000000000000005,universal
B7515,4.6000000000000005,universal
B7516,4.6000000000000005,universal
B7519,2.2800000000000002,universal
B7520,2.2800000000000002,universal
B7521,2.2800000000000002,universal
B7524,1.36,universal
B821,1.54,universal
B822,1.54,universal
B831,2.36,universal
B832,2.36,universal
B841,3.38,universal
B842,3.38,universal
B861,2.74,universal
B862,2.74,universal
B871,4.3,universal
B872,4.3,universal
B920,1.76,universal
B921,1.76,universal
B922,1.76,universal
B923,1.76,universal
B924,1.76,universal
B925,1.76,universal
B926,1.76,universal
B927,1.76,universal
B928,1.76,universal
B929,1.76,universal
B930,1.76,universal
B931,1.76,universal
B940,2.24,universal
B941,2.24,universal
B942,2.24,universal
B943,2.24,universal
B944,2.24,universal
B950,1.76,universal
B951,1.76,universal
B952,1.76,universal
B953,1.76,universal
B954,1.76,universal
B955,1.76,universal
B956,1.76,universal
B957,1.76,universal
B958,1.76,universal
B959,1.76,universal
B960,1.76,universal
B961,1.76,universal
B962,1.76,universal
B970,3.3200000000000003,universal
B971,3.3200000000000003,universal
B972,3.3200000000000003,universal
B973,3.3200000000000003,universal
B974,3.3200000000000003,universal
B975,3.3200000000000003,universal
B976,3.3200000000000003,universal
B977,3.3200000000000003,universal
B978,3.3200000000000003,universal
B979,3.3200000000000003,universal
B980,3.3200000000000003,universal
B981,3.3200000000000003,universal
B982,3.3200000000000003,universal
BG3210,1.78,universal
BG910,1.74,universal
BR3229,2.9,universal
BR3238,4.54,universal
BR3239,4.54,universal
BR4016,4.44,universal
BR4020,4.44,universal
BR4113,3.98,universal
BR4116,3.98,universal
BR4120,3.98,universal
BR4216,3.3200000000000003,universal
BR4316,4.48,universal
BR4416,5.28,universal
BR4420,5.28,universal
BR4513,3.34,universal
BR4516,3.34,universal
BR4520,3.34,universal
BR4620,1.3,universal
BR4624,1.3,universal
BR4625,1.3,universal
BR4713,1.74,universal
BR4716,1.74,universal
BR5510,6.5600000000000005,universal
BR5511,6.5600000000000005,universal
BR5517,6.5600000000000005,universal
BR5518,6.5600000000000005,universal
BR6427,3.94,universal
BR6428,3.94,universal
BR6429,3.94,universal
BR6527,5.72,universal
BR6528,5.72,universal
C200,8.56,universal
C500,10.200000000000001,universal
C700,15.24,universal
EC0208,2.06,universal
EC0209,2.06,universal
EC0210,2.06,universal
EC0211,2.06,universal
EC0308,3.38,universal
EC0309,3.38,universal
EC0310,3.38,universal
EC0311,3.38,universal
EC1010,1.48,universal
EC105,3.58,universal
EC108,1.16,universal
EC109,1.16,universal
EC1107,1.3,universal
EC1108,1.3,universal
EC1110,0.96,universal
EC1110M,0.9400000000000001,universal
EC120,1.9000000000000001,universal
EC121,1.9000000000000001,universal
EC1210,0.9,universal
EC1211,0.9,universal
EC122,1.9000000000000001,universal
EC123,1.9000000000000001,universal
EC124,1.9000000000000001,universal
EC126,1.9000000000000001,universal
EC127,1.9000000000000001,universal
EC131,1.9000000000000001,universal
EC133,1.9000000000000001,universal
EC136,1.9000000000000001,universal
EC137,1.9000000000000001,universal
EC138,1.9000000000000001,universal
EC139,1.9000000000000001,universal
EC157,1.9000000000000001,universal
EC158,1.9000000000000001,universal
EC1605,2.14,universal
EC1607,2.14,universal
EC1608,2.14,universal
EC1609,2.14,universal
EC1610,2.14,universal
EC1611,2.14,universal
EC1612,2.14,universal
EC1613,2.14,universal
EC1614,2.14,universal
EC1618,2.14,universal
EC1710,0.92,universal
EC1805,1.28,universal
EC1807,1.28,universal
EC1808,1.28,universal
EC1810,1.28,universal
EC1811,1.28,universal
EC1907,2.2800000000000002,universal
EC1908,2.2800000000000002,universal
EC1910,2.2800000000000002,universal
EC1911,2.2800000000000002,universal
EC1915,2.2800000000000002,universal
EC1916,2.2800000000000002,universal
EC1917,2.2800000000000002,universal
EC1918,2.2800000000000002,universal
EC1919,2.2800000000000002,universal
EC1920,2.2800000000000002,universal
EC1921,2.2800000000000002,universal
EC1922,2.2800000000000002,universal
EC1924,2.2800000000000002,universal
EC2100,1.2,universal
EC2111,1.2,universal
EC220,2.96,universal
EC221,2.96,universal
EC222,2.96,universal
EC223,3.18,universal
EC224,3.18,universal
EC226,3.18,universal
EC227,2.96,universal
EC240,1.8,universal
EC241,1.8,universal
EC242,3.62,universal
EC243,3.62,universal
EC244,2.2,universal
EC245,2.2,universal
EC246,4.94,universal
EC247,4.94,universal
EC2610,2.4,universal
EC2810,1.8,universal
EC340,3.94,universal
EC341,3.94,universal
EC343,3.94,universal
EC344,3.94,universal
EC345,3.94,universal
EC346,3.94,universal
EC350,3.94,universal
EC351,3.94,universal
EC352,3.94,universal
EC353,3.94,universal
EC354,3.94,universal
EC355,3.94,universal
EC356,3.94,universal
EC360,3.0,universal
EC363,3.0,universal
EC365,3.0,universal
EC405,2.14,universal
EC407,2.14,universal
EC408,2.14,universal
EC4100,2.58,universal
EC4105,2.3000000000000003,universal
EC4106,2.3000000000000003,universal
EC4205,2.3000000000000003,universal
EC4206,2.3000000000000003,universal
EC430,2.6,universal
EC431,2.6,universal
EC432,2.6,universal
EC433,5.32,universal
EC434,5.32,universal
EC435,5.32,universal
EC436F,0.84,universal
EC437F,0.8200000000000001,universal
EC4520,2.16,universal
EC4521,2.16,universal
EC4522,2.16,universal
EC4523,2.16,universal
EC4524,2.16,universal
EC460,1.94,universal
EC461,1.92,universal
EC462,1.92,universal
EC463,1.92,universal
EC464,1.42,universal
EC465,1.42,universal
EC466,1.42,universal
EC467,1.42,universal
EC480,2.56,universal
EC481,2.56,universal
EC482,3.72,universal
EC483,3.72,universal
EC484,5.54,universal
EC485,5.54,universal
EC500,2.7800000000000002,universal
EC503,2.7800000000000002,universal
EC530,1.2,universal
EC531,1.2,universal
EC532,1.2,universal
EC533,1.2,universal
EC534,1.2,universal
EC536,2.06,universal
EC537,2.06,universal
EC538,2.06,universal
EC539,2.06,universal
EC540,2.06,universal
EC542,1.86,universal
EC543,1.86,universal
EC544,1.86,universal
EC545,1.86,universal
EC546,1.86,universal
EC557,2.72,universal
EC560,3.42,universal
EC561,3.42,universal
EC562,3.42,universal
EC563,3.86,universal
EC564,3.86,universal
EC566,7.12,universal
EC567,7.12,universal
EC568,7.12,universal
EC570,1.24,universal
EC571,1.26,universal
EC572,1.78,universal
EC573,1.94,universal
EC574,3.12,universal
EC575,3.86,universal
EC576,4.04,universal
EC577,1.2,universal
EC578,2.2600000000000002,universal
EC579,2.88,universal
EC6050,4.6000000000000005,universal
EC6060,4.72,universal
EC6061,4.72,universal
EC6062,4.72,universal
EC611F,0.84,universal
EC612F,0.84,universal
EC613F,0.84,universal
EC614F,0.84,universal
EC615F,0.84,universal
EC616F,0.84,universal
EC617F,0.84,universal
EC618F,0.84,universal
EC619F,0.84,universal
EC621F,0.84,universal
EC622F,0.84,universal
EC630,2.46,universal
EC631,2.46,universal
EC632,2.46,universal
EC633,2.46,universal
EC634,3.88,universal
EC635,3.88,universal
EC636,3.88,universal
EC637,3.88,universal
EC638,6.46,universal
EC639,6.46,universal
EC640,6.46,universal
EC641,6.46,universal
EC642,4.54,universal
EC643,4.54,universal
EC644,4.54,universal
EC645,4.54,universal
EC650,3.06,universal
EC651,3.06,universal
EC652,3.06,universal
EC653,3.06,universal
EC654,3.9,universal
EC655,3.9,universal
EC656,3.9,universal
EC657,3.9,universal
EC658,6.66,universal
EC659,6.66,universal
EC660,6.66,universal
EC662F,0.84,universal
EC663F,0.84,universal
EC664F,0.84,universal
EC665F,0.84,universal
EC702,3.86,universal
EC712B,4.48,universal
EC717,2.42,universal
EC723,5.2,universal
EC725,5.28,universal
EC728,1.1,universal
EC732F,0.84,universal
EC733F,0.84,universal
EC734F,0.84,universal
EC736F,0.84,universal
EC737F,0.84,universal
EC738F,0.84,universal
EC739F,0.84,universal
EC740,2.2,universal
EC741,2.2,universal
EC742,2.2,universal
EC755,4.54,universal
EC757,4.54,universal
EC760,6.18,universal
EC762,2.0,universal
EC763,2.0,universal
EC764,2.0,universal
EC773,4.88,universal
EC780,5.5200000000000005,universal
EC785,3.48,universal
EC800,1.76,universal
EC864,2.66,universal
EC867,4.12,universal
EC880,3.04,universal
EC884,4.36,universal
EC885,3.7800000000000002,universal
EC888,3.7,universal
EC889,3.7,universal
EC890,1.56,universal
EC891,1.56,universal
EC892,1.56,universal
EC906,2.04,universal
EC907,2.04,universal
EC908,2.04,universal
EC920,1.1,universal
EC930,1.26,universal
EC931,2.06,universal
EC932,2.46,universal
EC933,3.44,universal
EC934,4.14,universal
EC935,1.92,universal
EC936,2.64,universal
EC937,2.22,universal
EC938,3.68,universal
EC939,4.14,universal
EC940,4.24,universal
EC941,4.14,universal
EC942,4.14,universal
EC943,1.3,universal
EC946,2.06,universal
EC948,2.88,universal
EC950,2.56,universal
EC951,2.56,universal
EC952,2.56,universal
EC953,2.56,universal
EC954,2.56,universal
EC955,3.6,universal
EC956,3.6,universal
EC957,3.6,universal
EC958,3.6,universal
EC959,3.6,universal
EC960,3.4,universal
EC961,3.4,universal
EC962,3.4,universal
EC963,3.4,universal
EC964,3.4,universal
EC965,3.4,universal
EC966,3.4,universal
EC967,3.4,universal
EC968,3.4,universal
EC969,3.4,universal
EC990,3.6,universal
EC991,3.6,universal
EC992,3.6,universal
EC993,3.6,universal
EC994,6.42,universal
EC995,6.42,universal
EC996,6.42,universal
G0003,1.36,universal
G0007,2.2800000000000002,universal
G0008,2.2800000000000002,universal
G0010,1.56,universal
G0011,1.56,universal
G0012,1.36,universal
G0017,2.2800000000000002,universal
G0018,2.2800000000000002,universal
G0110,1.36,universal
G0111,1.36,universal
G0210,1.56,universal
G0211,1.56,universal
G1001,2.16,universal
G1002,2.16,universal
G1003,2.16,universal
G1004,2.16,universal
G1005,2.16,universal
G1006,2.16,universal
G1007,3.38,universal
G1008,3.38,universal
G1010,2.16,universal
G1011,2.16,universal
G1012,2.16,universal
G1110,2.62,universal
G1111,2.62,universal
G1210,2.16,universal
G1211,2.16,universal
G1217,3.22,universal
G1218,3.22,universal
G1310,2.2600000000000002,universal
G1311,2.2600000000000002,universal
G1407,2.52,universal
G1408,2.52,universal
G1507,2.52,universal
G1508,2.52,universal
G1607,2.52,universal
G1608,2.52,universal
G2001,2.16,universal
G2002,2.16,universal
G2003,2.16,universal
G2004,2.16,universal
G2005,2.16,universal
G2006,2.16,universal
G2007,3.38,universal
G2008,3.38,universal
G2010,2.16,universal
G2011,2.16,universal
G2012,2.16,universal
G2110,2.62,universal
G2111,2.62,universal
G2117,3.22,universal
G2118,3.22,universal
G2210,2.16,universal
G2211,2.16,universal
G2310,2.2600000000000002,universal
G2311,2.2600000000000002,universal
G3001,5.72,universal
G3002,5.72,universal
G3007,7.0600000000000005,universal
G3008,7.0600000000000005,universal
